"","Id","locus","no_miss","miss","perc_no_miss","perc_miss"
"245","clust_82_40","locus246",47,27,0.635135135135135,0.364864864864865
"246","clust_82_40","locus247",30,44,0.405405405405405,0.594594594594595
"247","clust_82_40","locus248",34,40,0.459459459459459,0.540540540540541
"248","clust_82_40","locus249",73,1,0.986486486486487,0.0135135135135135
"249","clust_82_40","locus250",31,43,0.418918918918919,0.581081081081081
"250","clust_82_40","locus251",51,23,0.689189189189189,0.310810810810811
"251","clust_82_40","locus252",31,43,0.418918918918919,0.581081081081081
"252","clust_82_40","locus253",41,33,0.554054054054054,0.445945945945946
"253","clust_82_40","locus254",54,20,0.72972972972973,0.27027027027027
"254","clust_82_40","locus255",30,44,0.405405405405405,0.594594594594595
"255","clust_82_40","locus256",65,9,0.878378378378378,0.121621621621622
"256","clust_82_40","locus257",30,44,0.405405405405405,0.594594594594595
"257","clust_82_40","locus258",73,1,0.986486486486487,0.0135135135135135
"258","clust_82_40","locus259",73,1,0.986486486486487,0.0135135135135135
"259","clust_82_40","locus260",38,36,0.513513513513513,0.486486486486487
"260","clust_82_40","locus261",40,34,0.540540540540541,0.459459459459459
"261","clust_82_40","locus262",32,42,0.432432432432432,0.567567567567568
"262","clust_82_40","locus263",36,38,0.486486486486487,0.513513513513513
"263","clust_82_40","locus264",41,33,0.554054054054054,0.445945945945946
"264","clust_82_40","locus265",34,40,0.459459459459459,0.540540540540541
"265","clust_82_40","locus266",46,28,0.621621621621622,0.378378378378378
"266","clust_82_40","locus267",37,37,0.5,0.5
"267","clust_82_40","locus268",30,44,0.405405405405405,0.594594594594595
"268","clust_82_40","locus269",43,31,0.581081081081081,0.418918918918919
"269","clust_82_40","locus270",35,39,0.472972972972973,0.527027027027027
"270","clust_82_40","locus271",43,31,0.581081081081081,0.418918918918919
"271","clust_82_40","locus272",34,40,0.459459459459459,0.540540540540541
"272","clust_82_40","locus273",32,42,0.432432432432432,0.567567567567568
"273","clust_82_40","locus274",66,8,0.891891891891892,0.108108108108108
"274","clust_82_40","locus275",36,38,0.486486486486487,0.513513513513513
"275","clust_82_40","locus276",43,31,0.581081081081081,0.418918918918919
"276","clust_82_40","locus277",34,40,0.459459459459459,0.540540540540541
"277","clust_82_40","locus278",39,35,0.527027027027027,0.472972972972973
"278","clust_82_40","locus279",34,40,0.459459459459459,0.540540540540541
"279","clust_82_40","locus280",30,44,0.405405405405405,0.594594594594595
"280","clust_82_40","locus281",35,39,0.472972972972973,0.527027027027027
"281","clust_82_40","locus282",39,35,0.527027027027027,0.472972972972973
"282","clust_82_40","locus283",46,28,0.621621621621622,0.378378378378378
"283","clust_82_40","locus284",31,43,0.418918918918919,0.581081081081081
"284","clust_82_40","locus285",30,44,0.405405405405405,0.594594594594595
